"","Year","LifeExpectancy","Alcohol","TotalExpenditure","HepatitisB","Measles","Polio","BMI","HIV/AIDS","GDP","Schooling","HDI_Income"
"1769",2011,54.3,0.94,76,177,2.9,73,6.23,9.6,526.5313517,0.397,9.5
"1770",2010,54,0.96,74,2321,2.5,73,5.38,10.8,419.2258149,0.39,9.3
"1771",2009,53.8,1.18,74,60,2.1,74,5.43,11.3,463.852618,0.382,9.2
"1772",2008,53.2,1.48,75,4,19.7,74,4.91,12.6,53.127719,0.372,8.8
"1773",2007,52.1,1.03,75,267,19.3,75,5.25,14.1,422.1461573,0.36,8.2
"1774",2006,51.2,1.2,75,183,18.9,73,6.51,16.3,385.7567141,0.353,7.9
"1775",2005,58,1.23,75,12598,18.5,71,6.87,16.2,369.1545359,0.341,7.3
"1776",2004,54,1.54,76,9396,18.1,69,5.91,15.9,336.3318145,0.332,7
"1777",2003,51,1.68,76,28898,17.7,67,6.39,15.3,283.8911588,0.318,6.7
"1778",2002,49.8,2.16,76,7155,17.3,76,6.45,14.5,262.884551,0.311,6.2
"1779",2001,49.5,2.09,25,7085,16.9,72,5.64,13.4,256.4414872,0.298,5.8
"1780",2000,49,1.14,NA,7375,16.5,69,6.16,12.2,277.6486591,0.291,5.4
"1781",2015,66.6,NA,89,6,23.8,89,NA,0.3,1194.59137,0.552,9.1
"1782",2014,66.4,0.01,88,122,22.9,88,2.28,0.3,1262.893782,0.547,9.1
"1783",2013,66.2,0.7,75,1010,22.1,76,2.16,0.4,1168.83947,0.54,9.1
"1784",2012,65.9,0.55,58,2175,21.3,87,2.22,0.5,1171.58257,0.533,9.1
"1785",2011,65.6,0.33,4,2046,2.5,9,1.87,0.5,1186.423937,0.526,9.1
"1786",2010,65.4,0.3,92,190,19.8,9,1.92,0.5,987.7365832,0.515,8.8
"1787",2009,65.2,0.28,91,329,19.1,9,2.5,0.6,741.777116,0.504,8.5
"1788",2008,59.2,0.3,85,333,18.3,85,1.87,0.6,643.951373,0.493,8.2
"1789",2007,64.5,0.26,85,1088,17.6,84,1.68,0.6,41.451,0.484,8.1
"1790",2006,64.2,0.28,75,760,17,82,1.78,0.6,296.97284,0.474,8
"1791",2005,63.9,0.28,62,314,16.4,86,1.83,0.5,247.24276,0.465,7.9
"1792",2004,63.5,0.44,39,1329,15.7,92,1.97,0.5,219.8156688,0.455,7.8
"1793",2003,63.2,0.4,8,830,15.2,86,1.97,0.5,219.782326,0.445,7.7
"1794",2002,62.8,0.41,NA,736,14.6,84,2.5,0.4,143.77651,0.435,7.6
"1795",2001,62.5,0.38,NA,2519,14.1,77,1.8,0.4,138.9249275,0.427,7.6
"1796",2000,62.1,0.35,NA,845,13.6,88,1.84,0.4,193.187484,0.417,7.5
"1797",2015,65.8,NA,92,212,35.7,92,NA,2.1,4737.66996,0.637,11.7
"1798",2014,65.9,0.01,88,477,34.9,88,8.93,2.2,5421.343953,0.632,11.7
"1799",2013,66.1,0.01,89,1028,34.1,89,8.53,2.5,5488.131712,0.625,11.6
"1800",2012,65.8,0.01,84,86,33.3,84,8.24,3.7,5749.44752,0.619,11.5
"1801",2011,64.3,7.84,82,79,32.5,85,8.78,4.7,56.971392,0.612,11.5
"1802",2010,63,7.58,83,3138,31.8,83,7.89,6.2,5191.58381,0.604,11.4
"1803",2009,62.4,7.99,NA,4076,31,83,8.5,8.7,4153.497885,0.598,11.4
"1804",2008,61.7,6.28,NA,0,3.2,83,7.15,11.7,429.6561,0.589,11.3
"1805",2007,60,5.12,NA,21,29.4,81,6.99,15.2,422.51968,0.578,11.3
"1806",2006,57,4.94,NA,3,28.7,74,7.2,19.2,3881.29535,0.57,11.4
"1807",2005,55.1,4.89,NA,4,27.9,86,7.32,22.1,3573.146387,0.565,11.6
"1808",2004,54.7,4.8,NA,4,27.2,81,6.47,24,3288.257373,0.559,11.7
"1809",2003,55,5.28,NA,262,26.5,82,6.52,24.7,2482.36862,0.554,11.7
"1810",2002,55.7,5.09,NA,1278,25.8,78,6.17,24.6,1713.47594,0.556,11.8
"1811",2001,56.5,5.09,NA,416,25.1,79,6.18,23.9,1834.29486,0.556,11.7
"1812",2000,57.4,5.73,NA,469,24.5,8,6.11,22.8,257.99557,0.559,11.5
"1813",2013,NA,0.01,87,0,87.3,87,4.65,0.1,136.18321,NA,9.6
"1814",2015,69.2,NA,91,1599,19.1,9,NA,0.1,743.7653489,0.555,12.2
"1815",2014,69.6,0.01,92,1279,18.5,92,5.8,0.1,76.2386977,0.551,12.4
"1816",2013,69.3,0.27,92,1861,18,92,5.69,0.1,688.6172788,0.545,12.3
"1817",2012,68.9,0.26,9,3362,17.4,9,5.89,0.2,681.7925868,0.538,12.3
"1818",2011,68.4,0.27,92,2359,16.9,92,6.73,0.2,692.1166842,0.529,12
"1819",2010,68,0.24,82,190,16.4,83,6.43,0.2,592.1835216,0.515,11.1
"1820",2009,67.5,0.22,89,189,15.9,93,6.41,0.2,48.7299,0.502,10.5
"1821",2008,67,0.21,82,2089,15.4,82,6.44,0.2,473.844449,0.492,10.1
"1822",2007,66.6,0.2,82,1415,14.9,82,5.84,0.2,393.8843518,0.486,10
"1823",2006,66,0.2,69,2838,14.4,91,5.7,0.2,348.6314534,0.476,9.6
"1824",2005,65.4,0.2,41,5023,13.9,78,5.72,0.2,317.89198,0.469,9.4
"1825",2004,64.7,0.21,27,12074,13.4,8,5.82,0.2,287.4156,0.463,9.3
"1826",2003,64.3,0.2,2,13344,12.9,76,5.48,0.1,253.72412,0.457,9.2
"1827",2002,63.1,0.19,NA,6749,12.4,72,5.6,0.1,246.375621,0.447,8.6
"1828",2001,63.2,0.09,NA,10849,11.9,73,5.36,0.1,248.6183539,0.446,9
"1829",2000,62.5,0.08,NA,9397,11.4,74,5.43,0.1,231.42554,0.439,8.9
"1830",2015,81.9,NA,94,7,62.1,95,NA,0.1,44292.88473,0.923,18.1
"1831",2014,81.7,0.01,92,140,61.6,96,1.9,0.1,52157.4687,0.923,18.1
"1832",2013,81.4,8.68,51,2632,61,97,11.4,0.1,51574.48942,0.922,18.1
"1833",2012,81.1,9.05,2,10,6.5,97,11.1,0.1,49474.7561,0.921,18.1
"1834",2011,81.1,8.96,2,51,59.9,97,1.53,0.1,5354.6536,0.911,17.2
"1835",2010,88,9.33,NA,15,59.3,97,1.48,0.1,5338.25483,0.906,17
"1836",2009,86,9.23,NA,15,58.6,97,1.29,0.1,519.349,0.906,16.9
"1837",2008,83,9.62,NA,109,57.9,97,9.57,0.1,56928.8248,0.905,16.8
"1838",2007,82,9.53,NA,10,57.3,97,9.36,0.1,51241.31562,0.899,16.6
"1839",2006,79.8,9.79,NA,1,56.5,96,9.36,0.1,44453.97119,0.893,16.5
"1840",2005,79.4,9.69,NA,4,55.8,96,9.6,0.1,41577.169,0.888,16.4
"1841",2004,79.2,9.56,NA,11,55,98,8.52,0.1,39954.64222,0.885,16.5
"1842",2003,78.7,9.56,NA,4,54.2,98,8.46,0.1,35245.1647,0.881,16.5
"1843",2002,78.4,9.68,NA,3,53.4,97,8.34,0.1,28817.32321,0.882,16.9
"1844",2001,78.3,9.95,NA,0,52.6,97,7.79,0.1,26584.12169,0.878,16.7
"1845",2000,78.1,10.06,NA,1019,51.8,97,7.42,0.1,25921.12794,0.873,16.5
"1846",2015,81.6,8.7,92,10,67.5,92,NA,0.1,3821.8937,0.913,19.2
"1847",2014,81.5,9.07,93,280,66.9,93,11.3,0.1,4453.24673,0.91,19.2
"1848",2013,81.3,9.18,93,8,66.4,92,11.17,0.1,42889.88141,0.908,19.3
"1849",2012,81.1,9.2,93,68,65.9,93,11.53,0.1,3997.25624,0.904,19.5
"1850",2011,86,9.47,95,597,65.3,95,11.24,0.1,38426.5581,0.901,19.7
"1851",2010,89,9.62,9,43,64.8,93,11.2,0.1,33691.34837,0.899,20.3
"1852",2009,85,9.24,93,198,64.3,92,11.21,0.1,282.94193,0.895,19.3
"1853",2008,81,9.49,9,0,63.8,89,1.7,0.1,31287.77865,0.894,19.5
"1854",2007,81,9.19,88,25,63.2,88,8.35,0.1,3259.73471,0.891,19.2
"1855",2006,79.9,9.34,87,20,62.6,89,8.65,0.1,2667.86452,0.888,19.1
"1856",2005,79.9,9.31,87,20,62.1,89,8.25,0.1,2775.89515,0.886,18.9
"1857",2004,79.2,9.15,88,33,61.5,87,7.89,0.1,2542.39935,0.884,18.4
"1858",2003,79.1,8.91,89,66,6.9,86,7.71,0.1,21913.7817,0.881,18.2
"1859",2002,78.7,9.13,89,21,6.3,84,7.89,0.1,16874.31232,0.873,17.5
"1860",2001,78.5,8.75,9,65,59.6,82,7.58,0.1,13882.85683,0.868,17.4
"1861",2000,78.6,8.91,9,65,58.9,82,7.47,0.1,13641.1272,0.864,17.2
"1862",2015,74.8,NA,98,0,54,99,NA,0.1,295.966488,0.642,11.7
"1863",2014,74.5,3.55,98,0,53.2,99,9.4,0.1,1975.46477,0.636,11.6
"1864",2013,73.9,3.58,98,0,52.4,99,8.43,0.1,1847.19849,0.63,11.5
"1865",2012,73.9,3.63,98,0,51.7,99,8.4,0.1,1792.3845,0.625,11.5
"1866",2011,74.5,3.39,98,0,5.9,99,6.39,0.1,1682.957924,0.62,11.5
"1867",2010,73.2,3.38,98,0,5.2,99,6.58,0.1,1526.497938,0.614,11.4
"1868",2009,73.2,3.36,98,0,49.4,99,6.82,0.2,1464.497754,0.613,11.3
"1869",2008,72.5,3.64,97,0,48.6,97,6.98,0.2,1518.85386,0.607,11.1
"1870",2007,72.5,3.83,93,0,47.9,93,6.91,0.2,1344.31871,0.601,11
"1871",2006,73,3.69,88,0,47.1,88,6.33,0.3,124.992617,0.597,11
"1872",2005,71.2,3.7,86,0,46.4,87,6.11,0.3,1175.116225,0.592,11
"1873",2004,71,3.81,79,0,45.7,8,6.13,0.3,191.55157,0.587,11
"1874",2003,76,3.77,86,0,44.9,86,6.12,0.3,115.565314,0.583,11
"1875",2002,75,3.5,85,0,44.2,85,5.71,0.4,11.147277,0.577,10.7
"1876",2001,73,3.51,87,0,43.5,89,5.26,0.4,143.6758,0.57,10.4
"1877",2000,73,3.61,83,0,42.8,85,5.39,0.4,116.2743,0.562,10.1
"1878",2015,61.8,NA,65,7693,19.3,65,NA,0.4,358.99731,0.351,5.4
"1879",2014,61.4,0.01,68,1142,18.9,67,5.82,0.5,43.646498,0.345,5.3
"1880",2013,69,0.01,67,1224,18.5,56,5.9,0.6,416.14838,0.341,5.3
"1881",2012,63,0.01,71,272,18.1,71,6.11,0.7,391.515524,0.331,5.1
"1882",2011,59.4,0.15,75,771,17.7,4,6.66,0.7,375.5819866,0.323,4.8
"1883",2010,58.2,0.12,7,372,17.3,75,6.36,0.9,348.151511,0.312,4.5
"1884",2009,57.1,0.11,71,801,16.9,71,6.98,1.1,341.2894618,0.307,4.2
"1885",2008,56,0.12,NA,1317,16.5,68,6.76,1.3,354.8185998,0.298,4
"1886",2007,55.2,0.1,NA,282,16.1,57,6.94,1.4,292.55962,0.293,3.8
"1887",2006,54.5,0.11,NA,59,15.7,52,7.39,1.5,258.463873,0.286,3.7
"1888",2005,53.7,0.11,NA,2183,15.4,46,7.15,1.6,25.383731,0.278,3.5
"1889",2004,52.9,0.11,NA,63057,15,45,6.61,1.6,232.5661574,0.27,3.1
"1890",2003,52.1,0.1,NA,54190,14.6,44,6.23,1.6,215.8548,0.266,3
"1891",2002,51.4,0.1,NA,31584,14.3,43,6.55,1.6,177.828384,0.261,2.9
"1892",2001,56,0.11,NA,61208,13.9,42,7.1,1.6,165.257247,0.255,2.9
"1893",2000,50,0.1,NA,21319,13.6,41,6.1,1.5,158.455972,0.253,2.8
"1894",2015,54.5,NA,49,12423,25.4,49,NA,3.7,2655.157977,0.525,10
"1895",2014,53.6,0.01,49,6855,24.7,49,3.67,3.9,3221.678128,0.521,10
"1896",2013,53.2,8.3,46,52852,24.1,46,3.7,3.9,2996.96432,0.514,9.8
"1897",2012,52.7,8.54,42,6447,23.5,42,3.3,4.4,2755.297787,0.507,9.7
"1898",2011,52.3,8.75,46,18843,22.8,48,3.69,4.7,2527.9423,0.5,9.6
"1899",2010,52,8.9,49,8491,22.2,54,3.47,4.8,2327.3267,0.492,9.5
"1900",2009,51.6,9.05,63,1272,21.6,66,4.24,4.9,197.661422,0.487,9.3
"1901",2008,59,9.3,41,9960,21,6,4,5,1383.893354,0.481,9.2
"1902",2007,55,9.55,42,2613,2.4,54,4.47,5.2,1136.829645,0.477,9.1
"1903",2006,49.8,9.66,27,704,19.9,46,3.66,5.3,119.743286,0.466,9
"1904",2005,49.2,9.71,18,110927,19.3,45,4.11,5.4,87.8938738,0.463,8.9
"1905",2004,48.5,9.76,NA,31521,18.8,43,4.33,5.4,648.815852,0.445,8.5
"1906",2003,48.1,9.75,NA,141258,18.3,42,4.5,5.4,512.65719,0,8.1
"1907",2002,47.7,9.61,NA,42007,17.8,4,2.43,5.3,459.4572117,0,7.7
"1908",2001,47.4,9.58,NA,168107,17.3,36,3.25,5.1,351.7996666,0,8
"1909",2000,47.1,9.23,NA,212183,16.9,31,2.84,4.9,379.1193264,0,7.6
"1910",2013,NA,0.01,99,0,77.3,99,7.2,0.1,NA,NA,NA
"1911",2015,81.8,5.97,NA,14,61.2,95,NA,0.1,7455.24654,0.948,17.7
"1912",2014,81.6,6.06,NA,3,6.8,93,9.72,0.1,975.49856,0.945,17.7
"1913",2013,81.5,6.21,NA,8,6.3,94,9.39,0.1,1291.435,0.942,17.5
"1914",2012,81.3,6.21,NA,4,59.8,95,9.16,0.1,11563.727,0.941,17.6
"1915",2011,81.1,6.53,NA,39,59.4,94,9.14,0.1,1574.9861,0.939,17.6
"1916",2010,81,6.59,NA,3,58.9,93,9.26,0.1,87646.75346,0.936,17.4
"1917",2009,89,6.68,NA,2,58.5,94,9.49,0.1,817.77681,0.936,17.4
"1918",2008,86,6.75,NA,4,58,94,8.4,0.1,9688.5961,0.936,17.6
"1919",2007,85,6.6,NA,0,57.5,93,8.58,0.1,85128.65759,0.934,17.6
"1920",2006,84,6.47,NA,0,57,94,8.43,0.1,74114.69715,0.931,17.5
"1921",2005,81,6.37,NA,0,56.5,91,8.89,0.1,66775.3944,0.929,17.6
"1922",2004,79.8,6.22,NA,7,55.9,92,9.44,0.1,5757.26916,0.924,17.5
"1923",2003,79.4,6.04,NA,8,55.3,92,9.85,0.1,5111.65445,0.918,17.1
"1924",2002,78.9,5.89,NA,5,54.6,93,9.62,0.1,4361.1538,0.916,17.1
"1925",2001,78.8,5.49,NA,4,54,91,8.65,0.1,38549.58934,0.917,17.5
"1926",2000,78.5,5.67,NA,0,53.3,91,8.27,0.1,38146.71539,0.911,17.1
"1927",2015,76.6,NA,99,0,54.6,99,NA,0.1,16627.36433,0.795,13.7
"1928",2014,76.4,0.4,99,0,53.5,99,3.55,0.1,2458.45226,0.796,13.7
"1929",2013,76.2,0.46,98,0,52.8,99,2.76,0.1,21268.7564,0.796,13.7
"1930",2012,76,0.51,98,13,52.3,99,2.52,0.1,22134.916,0.797,13.7
"1931",2011,75.8,0.54,99,5,52,99,2.49,0.1,2986.36,0.797,13.6
"1932",2010,75.6,0.56,99,3,51.8,99,2.74,0.1,1928.74739,0.797,13.5
"1933",2009,75.4,0.56,98,19,51.5,96,2.83,0.1,16784.34616,0.782,12.4
"1934",2008,75.2,0.57,99,18,51.1,97,2.1,0.1,2275.3536,0.765,11.9
"1935",2007,74.9,0.57,99,24,5.6,97,2.43,0.1,1585.13226,0.753,11.5
"1936",2006,74.7,0.58,99,13,5.1,98,2.31,0.1,1448.55,0.748,11.6
"1937",2005,74.3,0.63,99,25,49.5,99,2.59,0.1,12376.97936,0.742,11.5
"1938",2004,74,0.61,99,18,48.9,99,2.98,0.1,1129.28886,0.734,11.5
"1939",2003,73.6,0.56,99,1,48.1,99,3.17,0.1,969.8126,0.725,11.2
"1940",2002,73.3,0.54,99,5,47.3,99,3.18,0.1,8629.11774,0.716,11
"1941",2001,72.9,0.55,99,15,46.5,99,3.8,0.1,8476.61511,0.705,10.7
"1942",2000,72.6,0.38,99,15,45.9,99,3.7,0.1,861.18596,0,10.4
"1943",2015,66.4,NA,72,386,25.4,72,NA,0.1,1431.244865,0.548,8.1
"1944",2014,66.2,0.01,72,1370,24.7,72,2.61,0.1,1316.98966,0.542,7.8
"1945",2013,66,0.04,72,8749,23.9,72,2.7,0.1,1272.44161,0.538,7.7
"1946",2012,65.7,0.04,72,8046,23.2,72,2.76,0.1,1261.28967,0.529,7.6
"1947",2011,65.5,0.04,74,4386,22.5,75,3.1,0.1,1226.215314,0.525,7.5
"1948",2010,65.1,0.04,82,4321,21.9,82,3.2,0.1,14.142268,0.521,7.5
"1949",2009,64.8,0.03,78,863,21.3,7,2.94,0.1,16.63999,0.514,7.3
"1950",2008,64.6,0.03,65,1129,2.6,7,3.26,0.1,139.31288,0.513,7.3
"1951",2007,64.4,0.03,75,2801,2.1,75,3.35,0.1,95.4327931,0.505,6.7
"1952",2006,64.2,0.03,78,7641,19.5,77,3.4,0.1,873.772727,0.501,6.5
"1953",2005,62.9,0.04,7,2981,18.9,78,2.91,0.1,711.4699463,0.487,6.1
"1954",2004,63.7,0.01,65,4248,18.4,65,2.56,0.1,649.848233,0.474,5.6
"1955",2003,63.5,0.01,63,4740,17.9,69,2.61,0.1,563.594342,0.465,5.6
"1956",2002,63.2,0.01,NA,3903,17.4,71,2.76,0.1,499.8633,0.457,5.5
"1957",2001,63,0.01,NA,3849,16.9,68,2.61,0.1,51.6568157,0.45,5.4
"1958",2000,62.8,0.02,NA,2064,16.4,65,2.79,0.1,533.8624114,0.445,5.3
"1959",2013,NA,NA,99,0,83.3,99,9.27,0.1,1932.12237,0.779,14.2
"1960",2015,77.8,NA,73,0,57.8,72,NA,0.1,13134.4367,0.785,13
"1961",2014,77.6,6.74,8,0,57.1,8,8.3,0.1,12593.7374,0.78,13
"1962",2013,77.5,6.89,8,0,56.3,81,8.9,0.1,11685.97983,0.773,12.9
"1963",2012,77.2,6.95,85,0,55.6,87,7.25,0.1,1589.82713,0.765,12.8
"1964",2011,77.3,6.9,87,4,54.9,91,7.5,0.1,927.723171,0.758,12.9
"1965",2010,76.5,6.94,94,0,54.2,95,8.5,0.1,7937.259931,0.756,12.8
"1966",2009,76.8,6.87,85,0,53.4,85,7.56,0.1,7429.628274,0.755,12.8
"1967",2008,76.5,6.74,86,0,52.7,86,6.75,0.1,6973.9284,0.75,12.8
"1968",2007,76.4,6.16,85,0,51.9,84,6.31,0.2,668.8667,0.743,12.9
"1969",2006,76.2,5.72,88,0,51.1,98,7,0.1,5348.518399,0.744,12.9
"1970",2005,75.8,5.53,92,0,5.3,88,7.48,0.1,4916.54886,0.74,12.9
"1971",2004,75.8,5.69,95,0,49.5,92,8.9,0.2,4591.892776,0.733,12.8
"1972",2003,75.5,5.52,98,0,48.6,95,7.6,0.1,4267.13578,0.728,12.8
"1973",2002,75.7,5.52,98,0,47.8,99,8.3,0.2,4126.14671,0.725,12.6
"1974",2001,75.5,5.43,98,0,46.9,95,7.72,0.1,446.372833,0.721,12.4
"1975",2000,75.7,5.58,NA,0,45.9,99,7.76,0.2,46.29935,0.716,12.1
"1976",2015,62.9,NA,67,38,48.6,74,NA,0.6,NA,0.515,10
"1977",2014,62.7,0.01,67,2299,47.9,64,4.26,0.7,2182.716565,0.511,10
"1978",2013,62.4,0.01,73,12,47.2,8,4.78,0.8,229.95364,0.506,10
"1979",2012,62.2,0.01,68,0,46.4,81,4.55,1,271.318741,0.501,9.9
"1980",2011,62,0.88,66,0,45.7,69,4.94,1,177.867119,0.494,9.9
"1981",2010,61.8,0.79,56,0,44.9,72,4.18,1.1,1366.879112,0.485,9.6
"1982",2009,61.6,0.82,66,0,44.2,79,4.36,1.1,1166.66337,0.477,9.2
"1983",2008,61.4,0.81,59,0,43.4,76,4.6,1.3,1178.72469,0.469,8.9
"1984",2007,61.1,0.71,61,0,42.7,72,4.4,1.4,956.668952,0.461,8.6
"1985",2006,68,0.64,71,1,41.9,67,5.92,1.5,854.346921,0.454,8.2
"1986",2005,64,0.84,63,1222,41.1,61,6.42,1.5,77.5773486,0.446,7.9
"1987",2004,59.9,0.58,6,1385,4.4,59,8.39,1.5,637.3616215,0.439,7.6
"1988",2003,59.6,0.59,67,3863,39.6,62,6.79,1.4,588.3582595,0.433,7.2
"1989",2002,59.3,0.61,6,17620,38.9,54,7.69,1.4,511.665773,0.428,6.9
"1990",2001,59.1,0.68,59,4023,38.2,52,6.68,1.3,539.41528,0.422,6.6
"1991",2000,58.9,0.73,57,7135,37.5,51,3.98,1.1,631.9468526,0.418,6.2
"1992",2015,74,NA,93,0,5.2,89,NA,0.2,419.367724,0.692,12.3
"1993",2014,73.9,0.01,87,0,49.4,83,9.81,0.2,4712.822736,0.688,12.3
"1994",2013,73.8,5.03,86,0,48.6,8,1.49,0.2,4479.95858,0.679,12.3
"1995",2012,73.6,5.36,87,0,47.9,83,1.33,0.1,3855.537735,0.679,12.3
"1996",2011,73.4,5.79,89,0,47.1,84,9.42,0.1,3988.11894,0.675,12.3
"1997",2010,73.2,5.65,89,0,46.4,85,9.1,0.1,3225.591754,0.664,12.4
"1998",2009,73,5.39,85,0,45.6,81,9.14,0.1,2599.596259,0.663,12.1
"1999",2008,72.7,6.14,87,0,44.9,85,7.6,0.1,359.992184,0.654,11.9
"2000",2007,72.5,5.61,86,0,44.2,95,6.41,0.1,2312.192926,0.649,12
"2001",2006,72.3,5.61,92,0,43.5,98,6.43,0.2,189.71539,0.648,12.1
"2002",2005,72.1,6.38,92,0,42.8,96,6.7,0.2,157.145691,0.646,12.3
"2003",2004,71.9,6.2,9,0,42,92,5.78,0.2,148.527976,0.639,12.1
"2004",2003,71.7,6.64,86,0,41.3,86,5.99,0.1,1174.779347,0.642,12.7
"2005",2002,71.5,5.66,NA,0,4.6,87,6.77,0.1,1148.229882,0.632,12.2
"2006",2001,71.2,6.66,NA,0,39.8,9,7.61,0.1,1417.26582,0.624,11.8
"2007",2000,79,6.78,NA,0,39.1,86,8.1,0.1,1545.626423,0.625,11.6
"2008",2015,75.5,NA,9,4,55.6,88,NA,0.1,63.343259,0.737,13.4
"2009",2014,75.3,0.01,88,0,54.9,78,5.47,0.1,6491.5245,0.735,13.4
"2010",2013,75.3,5.38,88,0,54.2,71,5.23,0.1,6583.116248,0.731,13.4
"2011",2012,74.9,5.14,95,0,53.6,94,5.18,0.1,6387.785281,0.725,13.4
"2012",2011,74.5,4.83,91,0,52.9,91,4.93,0.2,5771.565878,0.721,13.4
"2013",2010,73.7,4.72,93,0,52.2,92,5.3,0.2,522.493191,0.708,13.3
"2014",2009,73.8,4.69,93,0,51.5,92,5.36,0.3,4166.93387,0.706,13.3
"2015",2008,73.9,4.85,93,1,5.8,93,4.73,0.3,428.87811,0.7,13.2
"2016",2007,74,4.29,93,0,5.2,93,4.6,0.3,3611.2147,0.696,13.2
"2017",2006,74.2,4.22,94,0,49.5,94,4.47,0.4,3171.49856,0.693,13
"2018",2005,72.8,4.44,94,0,48.8,66,4.72,0.4,2754.7829,0.692,13
"2019",2004,72.2,4.27,92,0,48.1,81,4.56,0.4,2448.143899,0.685,12.8
"2020",2003,72.1,4.5,65,0,47.4,95,4.6,0.4,218.25997,0.686,13.3
"2021",2002,72.6,4.03,NA,0,46.7,95,4.94,0.4,259.192958,0.686,13.9
"2022",2001,72.4,4.22,NA,0,46.1,9,4.98,0.5,1981.243653,0.677,13.4
"2023",2000,71.4,4.59,NA,1,45.4,93,4.83,0.5,1996.719689,0.674,13.5
"2024",2015,68.5,NA,6,619,25.4,79,NA,0.1,2878.33837,0.679,11.7
"2025",2014,68.4,4.52,67,58848,24.8,77,4.71,0.1,2842.938353,0.676,11.7
"2026",2013,68.1,4.61,89,2920,24.3,84,4.56,0.1,276.289146,0.671,11.7
"2027",2012,68.1,5.02,88,1536,23.7,88,4.46,0.1,2581.818554,0.666,11.6
"2028",2011,68,4.96,87,6538,23.1,87,4.29,0.1,2352.518156,0.669,11.5
"2029",2010,67.9,4.85,77,6368,22.6,78,4.37,0.1,2129.499242,0.662,11.4
"2030",2009,68,4.42,85,1469,22.1,86,4.41,0.1,1825.341521,0.661,11.7
"2031",2008,67.5,4.21,88,341,21.6,91,4.5,0.1,1919.466195,0.655,11.5
"2032",2007,67.5,4.19,87,530,21.1,87,3.94,0.1,1672.685433,0.648,11.4
"2033",2006,67.3,4.08,77,9,2.6,88,3.95,0.1,1391.772325,0.646,11.5
"2034",2005,67,4.22,49,118,2.1,9,3.91,0.1,1194.697155,0.642,11.6
"2035",2004,67.3,4.45,48,3025,19.6,85,3.23,0.1,179.3715,0.636,11.6
"2036",2003,67.2,4.44,52,10511,19.2,85,3.25,0.1,11.553196,0.631,11.6
"2037",2002,66.8,4.42,42,7003,18.7,77,2.79,0.1,1.68135,0.625,11.4
"2038",2001,66.8,4.54,45,7360,18.3,76,3,0.1,957.287441,0.622,11.4
"2039",2000,66.8,4.73,7,7120,17.8,74,3.21,0.1,138.91977,0.618,11.4
"2040",2015,77.5,NA,96,0,61.7,92,NA,0.1,12565.9876,0.852,16.4
"2041",2014,77.3,10.71,96,0,61.1,94,6.35,0.1,14341.675,0.85,16.4
"2042",2013,77.1,11.63,96,84,6.4,95,6.4,0.1,1378.54911,0.838,15.4
"2043",2012,76.8,10.81,97,71,59.7,95,6.62,0.1,13145.1484,0.834,15.3
"2044",2011,76.7,10.93,98,0,59.1,96,6.7,0.1,13893.18768,0.829,15.4
"2045",2010,76.3,10.59,98,13,58.4,96,6.88,0.1,12599.52486,0.822,15.1
"2046",2009,75.7,10.7,98,115,57.8,96,7.12,0.1,11527.59323,0.818,15.1
"2047",2008,75.5,11.4,98,0,57.2,96,6.88,0.1,141.44688,0.813,15
"2048",2007,75.3,10.9,98,40,56.6,99,6.28,0.1,1126.31852,0.808,15
"2049",2006,75.2,10.4,98,120,56,99,6.17,0.1,94.7726,0.803,15
"2050",2005,75,9.5,98,13,55.5,99,6.2,0.1,821.251569,0.797,14.8
"2051",2004,74.9,9.19,98,11,55,99,6.19,0.1,6681.178818,0.8,15.5
"2052",2003,74.7,9.06,97,48,54.5,98,6.22,0.1,5693.52416,0.796,15.3
"2053",2002,74.5,8.02,98,34,54,98,6.32,0.1,5196.932921,0.79,15
"2054",2001,74.2,7.74,95,133,53.6,98,5.86,0.1,4981.198619,0.784,14.7
"2055",2000,73.7,8.4,99,77,53.1,98,5.5,0.1,4492.72764,0.777,14.6
"2056",2015,81.1,NA,98,8,61.6,98,NA,0.1,1922.681,0.841,16.6
"2057",2014,89,9.88,98,0,6.9,98,9.5,0.1,2277.53613,0.837,16.8
"2058",2013,86,10,98,1,6.2,98,9.55,0.1,21618.73534,0.827,16.3
"2059",2012,83,11.96,98,23,59.5,98,9.74,0.1,2577.4264,0.824,16.3
"2060",2011,82,11.92,97,2,58.8,97,1.7,0.1,23196.18375,0.818,16.2
"2061",2010,79.6,12.25,97,5,58.1,97,1.44,0.1,22538.6548,0.812,16
"2062",2009,79.3,12.03,96,3,57.3,96,1.42,0.1,2363.97161,0.809,16
"2063",2008,79,12.35,97,1,56.5,97,9.9,0.1,24815.6884,0.804,15.8
"2064",2007,78.7,12.57,97,0,55.7,96,9.62,0.1,2278.5845,0.797,15.4
"2065",2006,78.5,13.11,97,0,54.9,97,9.67,0.1,19821.44463,0.793,15.4
"2066",2005,77.7,13.33,94,7,54.1,93,9.98,0.1,18784.9485,0.79,15.4
"2067",2004,78,13.45,94,5,53.3,95,9.84,0.1,1845.5881,0.792,15.9
"2068",2003,77.3,14.21,94,8,52.5,96,9.54,0.1,15772.7334,0.789,15.8
"2069",2002,77.2,12,82,8,51.7,96,9.15,0.1,12882.28897,0.788,15.9
